profile_type,suite,benchmark,param_json,ground_truth_cycle,simulation_cycle
nsys,polybench,mvt,"{""blockDimX"":""32"",""size"":""96""}",56272.32,204764
nsys,polybench,mvt,"{""blockDimX"":""8"",""size"":""128""}",63797.759999999995,1273030
nsys,polybench,mvt,"{""blockDimX"":""8"",""size"":""160""}",79075.035,1580469
nsys,polybench,mvt,"{""blockDimX"":""8"",""size"":""192""}",93955.68000000001,1895285
nsys,polybench,mvt,"{""blockDimX"":""8"",""size"":""224""}",108336.15,2209384
nsys,polybench,mvt,"{""blockDimX"":""8"",""size"":""256""}",119957.76000000001,2555391
nsys,polybench,mvt,"{""blockDimX"":""8"",""size"":""32""}",20329.92,88247
nsys,polybench,mvt,"{""blockDimX"":""8"",""size"":""64""}",33415.2,327107
nsys,polybench,mvt,"{""blockDimX"":""8"",""size"":""96""}",48244.95,717780
nsys,polybench,syrk,"{""blockDimX"":""16"",""size"":""128""}",28360.8,6938890
nsys,polybench,syrk,"{""blockDimX"":""16"",""size"":""160""}",34594.56,5083283
nsys,polybench,syrk,"{""blockDimX"":""16"",""size"":""192""}",54364.635,10386631
nsys,polybench,syrk,"{""blockDimX"":""16"",""size"":""224""}",84017.11499999999,14292582
nsys,polybench,syrk,"{""blockDimX"":""16"",""size"":""256""}",116026.56,48821084
nsys,polybench,syrk,"{""blockDimX"":""16"",""size"":""32""}",7693.920000000001,45564
nsys,polybench,syrk,"{""blockDimX"":""16"",""size"":""64""}",11849.76,83657
nsys,polybench,syrk,"{""blockDimX"":""16"",""size"":""96""}",16286.4,735335
nsys,polybench,syrk,"{""blockDimX"":""32"",""size"":""128""}",41277.6,2436547
nsys,polybench,syrk,"{""blockDimX"":""32"",""size"":""160""}",51219.674999999996,3275636
nsys,polybench,syrk,"{""blockDimX"":""32"",""size"":""192""}",120015.675,6191412
nsys,polybench,syrk,"{""blockDimX"":""32"",""size"":""224""}",141244.155,8730643
nsys,polybench,syrk,"{""blockDimX"":""32"",""size"":""256""}",230145.435,16426722
nsys,polybench,syrk,"{""blockDimX"":""32"",""size"":""32""}",13309.92,46177
nsys,polybench,syrk,"{""blockDimX"":""32"",""size"":""64""}",22632.480000000003,99593
nsys,polybench,syrk,"{""blockDimX"":""32"",""size"":""96""}",32404.319999999996,232477
nsys,polybench,syrk,"{""blockDimX"":""8"",""size"":""128""}",21846.24,10801892
nsys,polybench,syrk,"{""blockDimX"":""8"",""size"":""160""}",39257.595,5598363
nsys,polybench,syrk,"{""blockDimX"":""8"",""size"":""192""}",49757.76,12566241
nsys,polybench,syrk,"{""blockDimX"":""8"",""size"":""224""}",61440.795,15565237
nsys,polybench,syrk,"{""blockDimX"":""8"",""size"":""256""}",87667.515,40154954
nsys,polybench,syrk,"{""blockDimX"":""8"",""size"":""32""}",7356.96,44896
nsys,polybench,syrk,"{""blockDimX"":""8"",""size"":""64""}",11119.68,333170
nsys,polybench,syrk,"{""blockDimX"":""8"",""size"":""96""}",15389.595,1524088
nsys,rodinia,b+tree,"{""block"":""128"",""size"":""1000""}",31955.039999999997,2148657
nsys,rodinia,b+tree,"{""block"":""128"",""size"":""2000""}",33171.840000000004,4215688
nsys,rodinia,b+tree,"{""block"":""128"",""size"":""3000""}",33210.45,6253936
nsys,rodinia,b+tree,"{""block"":""128"",""size"":""4000""}",36972,10279629
nsys,rodinia,b+tree,"{""block"":""128"",""size"":""5000""}",37590.345,12876189
nsys,rodinia,b+tree,"{""block"":""128"",""size"":""6000""}",37776.96,15528103
nsys,rodinia,b+tree,"{""block"":""256"",""size"":""1000""}",44984.16,2166819
nsys,rodinia,b+tree,"{""block"":""256"",""size"":""2000""}",47585.655,4212127
nsys,rodinia,b+tree,"{""block"":""256"",""size"":""3000""}",48915.945,6225124
nsys,rodinia,b+tree,"{""block"":""256"",""size"":""4000""}",53987.895,10244864
nsys,rodinia,b+tree,"{""block"":""256"",""size"":""5000""}",55111.094999999994,12871817
nsys,rodinia,b+tree,"{""block"":""256"",""size"":""6000""}",55766.295000000006,15319080
nsys,rodinia,backprop,"{""block"":""128"",""size"":""128""}",204585.615,355774
nsys,rodinia,backprop,"{""block"":""128"",""size"":""192""}",272890.21499999997,560483
nsys,rodinia,backprop,"{""block"":""128"",""size"":""256""}",375605.10000000003,801824
nsys,rodinia,backprop,"{""block"":""128"",""size"":""320""}",473095.35,1036575
nsys,rodinia,backprop,"{""block"":""128"",""size"":""384""}",622821.42,1294149
nsys,rodinia,backprop,"{""block"":""128"",""size"":""448""}",740253.7350000001,1512942
nsys,rodinia,backprop,"{""block"":""128"",""size"":""512""}",929005.7399999999,1919325
nsys,rodinia,backprop,"{""block"":""128"",""size"":""576""}",1016223.975,2320459
nsys,rodinia,backprop,"{""block"":""128"",""size"":""640""}",1158026.2200000002,2829285
nsys,rodinia,backprop,"{""block"":""128"",""size"":""704""}",1239968.925,3174878
nsys,rodinia,backprop,"{""block"":""32"",""size"":""128""}",208188.63,290070
nsys,rodinia,backprop,"{""block"":""32"",""size"":""192""}",260083.98,444475
nsys,rodinia,backprop,"{""block"":""32"",""size"":""256""}",329153.76,751330
nsys,rodinia,backprop,"{""block"":""32"",""size"":""320""}",376610.71499999997,1065402
nsys,rodinia,backprop,"{""block"":""32"",""size"":""384""}",451643.985,1400311
nsys,rodinia,backprop,"{""block"":""32"",""size"":""448""}",503758.70999999996,1828484
nsys,rodinia,backprop,"{""block"":""32"",""size"":""512""}",573853.41,2317327
nsys,rodinia,backprop,"{""block"":""32"",""size"":""576""}",621076.95,2790482
nsys,rodinia,backprop,"{""block"":""32"",""size"":""640""}",705378.375,3517532
nsys,rodinia,backprop,"{""block"":""32"",""size"":""704""}",744409.5750000001,4048643
nsys,rodinia,backprop,"{""block"":""64"",""size"":""128""}",204482.07,325606
nsys,rodinia,backprop,"{""block"":""64"",""size"":""192""}",274288.95,487979
nsys,rodinia,backprop,"{""block"":""64"",""size"":""256""}",388407.825,765048
nsys,rodinia,backprop,"{""block"":""64"",""size"":""320""}",440132.94,1014755
nsys,rodinia,backprop,"{""block"":""64"",""size"":""384""}",530378.5499999999,1316552
nsys,rodinia,backprop,"{""block"":""64"",""size"":""448""}",590976.945,1710597
nsys,rodinia,backprop,"{""block"":""64"",""size"":""512""}",697795.02,2096421
nsys,rodinia,backprop,"{""block"":""64"",""size"":""576""}",754907.985,2592839
nsys,rodinia,backprop,"{""block"":""64"",""size"":""640""}",870938.055,3119178
nsys,rodinia,backprop,"{""block"":""64"",""size"":""704""}",898396.7849999999,3687870
nsys,rodinia,bfs,"{""degree"":""3"",""size"":""1024""}",78566.085,103468
nsys,rodinia,bfs,"{""degree"":""3"",""size"":""128""}",80664.48,103468
nsys,rodinia,bfs,"{""degree"":""3"",""size"":""16""}",48898.395,62677
nsys,rodinia,bfs,"{""degree"":""3"",""size"":""256""}",78811.2,103468
nsys,rodinia,bfs,"{""degree"":""3"",""size"":""32""}",80425.79999999999,103468
nsys,rodinia,bfs,"{""degree"":""3"",""size"":""512""}",78361.92,103468
nsys,rodinia,bfs,"{""degree"":""3"",""size"":""64""}",80703.675,103468
nsys,rodinia,bfs,"{""degree"":""3"",""size"":""8""}",33939.36,42671
nsys,rodinia,bfs,"{""degree"":""4"",""size"":""1024""}",77335.245,112517
nsys,rodinia,bfs,"{""degree"":""4"",""size"":""128""}",79447.095,112517
nsys,rodinia,bfs,"{""degree"":""4"",""size"":""16""}",40863.42,56504
nsys,rodinia,bfs,"{""degree"":""4"",""size"":""256""}",79278.615,112517
nsys,rodinia,bfs,"{""degree"":""4"",""size"":""32""}",71417.385,99562
nsys,rodinia,bfs,"{""degree"":""4"",""size"":""512""}",76902.345,112517
nsys,rodinia,bfs,"{""degree"":""4"",""size"":""64""}",80515.89,112517
nsys,rodinia,bfs,"{""degree"":""4"",""size"":""8""}",25045.019999999997,34966
nsys,rodinia,bfs,"{""degree"":""5"",""size"":""1024""}",80517.06,43871
nsys,rodinia,bfs,"{""degree"":""5"",""size"":""128""}",81767.79000000001,43622
nsys,rodinia,bfs,"{""degree"":""5"",""size"":""16""}",34352.37,17438
nsys,rodinia,bfs,"{""degree"":""5"",""size"":""256""}",82087.78499999999,43622
nsys,rodinia,bfs,"{""degree"":""5"",""size"":""32""}",66119.625,34878
nsys,rodinia,bfs,"{""degree"":""5"",""size"":""512""}",79953.70499999999,43831
nsys,rodinia,bfs,"{""degree"":""5"",""size"":""64""}",83399.94,43622
nsys,rodinia,bfs,"{""degree"":""5"",""size"":""8""}",25702.56,13074
nsys,rodinia,cfd,"{""block"":""128"",""size"":""128""}",96256.485,173144
nsys,rodinia,cfd,"{""block"":""128"",""size"":""192""}",107995.68000000001,180412
nsys,rodinia,cfd,"{""block"":""128"",""size"":""256""}",107714.87999999999,180508
nsys,rodinia,cfd,"{""block"":""128"",""size"":""320""}",107606.07,184772
nsys,rodinia,cfd,"{""block"":""128"",""size"":""384""}",107490.23999999999,186769
nsys,rodinia,cfd,"{""block"":""128"",""size"":""448""}",108000.945,190661
nsys,rodinia,cfd,"{""block"":""128"",""size"":""512""}",107818.425,191520
nsys,rodinia,cfd,"{""block"":""128"",""size"":""576""}",108109.755,206202
nsys,rodinia,cfd,"{""block"":""128"",""size"":""64""}",97216.47,169504
nsys,rodinia,cfd,"{""block"":""128"",""size"":""640""}",107772.795,207476
nsys,rodinia,cfd,"{""block"":""64"",""size"":""128""}",107212.95000000001,173144
nsys,rodinia,cfd,"{""block"":""64"",""size"":""192""}",107709.61499999999,170668
nsys,rodinia,cfd,"{""block"":""64"",""size"":""256""}",108167.67,180670
nsys,rodinia,cfd,"{""block"":""64"",""size"":""320""}",108838.08,184806
nsys,rodinia,cfd,"{""block"":""64"",""size"":""384""}",108839.835,194151
nsys,rodinia,cfd,"{""block"":""64"",""size"":""448""}",107946.54000000001,190739
nsys,rodinia,cfd,"{""block"":""64"",""size"":""512""}",109010.06999999999,189608
nsys,rodinia,cfd,"{""block"":""64"",""size"":""576""}",109848.95999999999,195173
nsys,rodinia,cfd,"{""block"":""64"",""size"":""64""}",96707.52,138808
nsys,rodinia,cfd,"{""block"":""64"",""size"":""640""}",109848.95999999999,203652
nsys,rodinia,gaussian,"{""block"":""128"",""size"":""1024""}",156187.97999999998,17010718
nsys,rodinia,gaussian,"{""block"":""128"",""size"":""128""}",65980.98,538501
nsys,rodinia,gaussian,"{""block"":""128"",""size"":""256""}",70868.655,1234980
nsys,rodinia,gaussian,"{""block"":""128"",""size"":""384""}",74975.355,2411094
nsys,rodinia,gaussian,"{""block"":""128"",""size"":""512""}",85075.38,4365359
nsys,rodinia,gaussian,"{""block"":""128"",""size"":""640""}",98390.565,6628289
nsys,rodinia,gaussian,"{""block"":""128"",""size"":""768""}",115015.68000000001,9590831
nsys,rodinia,gaussian,"{""block"":""128"",""size"":""896""}",134503.2,12872535
nsys,rodinia,gaussian,"{""block"":""32"",""size"":""1024""}",436703.67,17688508
nsys,rodinia,gaussian,"{""block"":""32"",""size"":""128""}",67674.555,603531
nsys,rodinia,gaussian,"{""block"":""32"",""size"":""256""}",80930.06999999999,1408452
nsys,rodinia,gaussian,"{""block"":""32"",""size"":""384""}",111477.6,2686427
nsys,rodinia,gaussian,"{""block"":""32"",""size"":""512""}",153148.32,4679152
nsys,rodinia,gaussian,"{""block"":""32"",""size"":""640""}",205936.965,7048057
nsys,rodinia,gaussian,"{""block"":""32"",""size"":""768""}",271259.82,10009273
nsys,rodinia,gaussian,"{""block"":""32"",""size"":""896""}",348697.44,13553746
nsys,rodinia,gaussian,"{""block"":""64"",""size"":""1024""}",249295.99500000002,13074008
nsys,rodinia,gaussian,"{""block"":""64"",""size"":""128""}",66775.995,580986
nsys,rodinia,gaussian,"{""block"":""64"",""size"":""256""}",70375.5,1308100
nsys,rodinia,gaussian,"{""block"":""64"",""size"":""384""}",86037.12,2542250
nsys,rodinia,gaussian,"{""block"":""64"",""size"":""512""}",107943.03,3359111
nsys,rodinia,gaussian,"{""block"":""64"",""size"":""640""}",133892.46,6854452
nsys,rodinia,gaussian,"{""block"":""64"",""size"":""768""}",166459.995,9267628
nsys,rodinia,gaussian,"{""block"":""64"",""size"":""896""}",205270.065,13273717
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""1024""}",170876.745,19508
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""128""}",77221.17,15845
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""192""}",130404.69000000002,15656
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""256""}",133848,15590
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""32""}",49496.85,15856
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""384""}",133401.645,16039
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""48""}",64659.465000000004,15941
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""512""}",134503.785,16683
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""64""}",74769.435,16031
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""768""}",145286.50499999998,18088
nsys,rodinia,heartwall,"{""block"":""128"",""size"":""96""}",77557.54500000001,16182
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""1024""}",341941.275,19930
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""128""}",134727.255,14049
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""192""}",243828.58499999996,14349
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""256""}",251879.35499999998,14677
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""32""}",86449.545,13619
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""384""}",252140.84999999998,15354
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""48""}",117880.42499999997,13704
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""512""}",259647.57000000004,16690
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""64""}",132519.46500000003,13794
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""768""}",277112.745,18095
nsys,rodinia,heartwall,"{""block"":""256"",""size"":""96""}",137704.32,13948
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""128""}",121696.96500000001,193920
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""192""}",136133.595,189611
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""256""}",133771.365,193947
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""320""}",136077.435,193398
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""384""}",141577.605,194629
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""448""}",138379.995,193835
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""512""}",133381.755,195043
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""576""}",134167.995,196790
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""640""}",138439.66499999998,202360
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""704""}",135791.37,202323
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""768""}",134167.995,202387
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""832""}",135405.27,202605
nsys,rodinia,kmeans,"{""clusters"":""16"",""size"":""896""}",141354.72,202972
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""128""}",164884.00499999998,260054
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""192""}",185721.12,255350
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""256""}",182914.875,260081
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""320""}",184936.63499999998,256542
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""384""}",192742.875,260743
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""448""}",189092.475,257030
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""512""}",181396.8,260907
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""576""}",181961.91,262897
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""640""}",190440.315,268467
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""704""}",184204.8,268430
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""768""}",182634.07499999998,268494
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""832""}",186398.55,268712
nsys,rodinia,kmeans,"{""clusters"":""24"",""size"":""896""}",191846.06999999998,269061
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""128""}",207065.43,322694
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""192""}",238230.72,317990
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""256""}",231940.8,322721
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""320""}",235426.22999999998,319184
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""384""}",246152.79,323403
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""448""}",241208.95500000002,319697
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""512""}",229525.91999999998,323817
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""576""}",232221.59999999998,325564
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""640""}",240873.75,331134
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""704""}",236323.03500000003,331097
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""768""}",231716.16000000003,331161
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""832""}",234696.15,331379
nsys,rodinia,kmeans,"{""clusters"":""32"",""size"":""896""}",245589.43500000003,331746
nsys,rodinia,lavaMD,"{""boxes1d"":""1""}",8088.210000000001,13213
nsys,rodinia,lavaMD,"{""boxes1d"":""10""}",143414.505,6785242
nsys,rodinia,lavaMD,"{""boxes1d"":""2""}",39013.065,59605
nsys,rodinia,lavaMD,"{""boxes1d"":""3""}",123347.25,187856
nsys,rodinia,lavaMD,"{""boxes1d"":""4""}",125818.29,333990
nsys,rodinia,lavaMD,"{""boxes1d"":""5""}",125592.48000000001,678626
nsys,rodinia,lavaMD,"{""boxes1d"":""6""}",126566.50499999999,1245160
nsys,rodinia,lavaMD,"{""boxes1d"":""7""}",127670.985,2123997
nsys,rodinia,lavaMD,"{""boxes1d"":""8""}",130310.505,3310440
nsys,rodinia,lavaMD,"{""boxes1d"":""9""}",137854.665,4836229
nsys,rodinia,lud,"{""size"":""112""}",283327.78500000003,1207702
nsys,rodinia,lud,"{""size"":""128""}",327955.68,1522235
nsys,rodinia,lud,"{""size"":""16""}",16567.2,51512
nsys,rodinia,lud,"{""size"":""32""}",65202.92999999999,187469
nsys,rodinia,lud,"{""size"":""48""}",108051.84,340021
nsys,rodinia,lud,"{""size"":""64""}",153130.18500000003,509798
nsys,rodinia,lud,"{""size"":""8""}",16623.36,51512
nsys,rodinia,lud,"{""size"":""80""}",195980.85,702415
nsys,rodinia,lud,"{""size"":""96""}",241884.04499999995,928760
nsys,rodinia,nn,"{""block"":""128"",""size"":""10000""}",13852.8,67065
nsys,rodinia,nn,"{""block"":""128"",""size"":""120000""}",17278.56,422026
nsys,rodinia,nn,"{""block"":""128"",""size"":""15000""}",14339.52,92872
nsys,rodinia,nn,"{""block"":""128"",""size"":""160000""}",18740.475000000002,575613
nsys,rodinia,nn,"{""block"":""128"",""size"":""20000""}",14303.25,114881
nsys,rodinia,nn,"{""block"":""128"",""size"":""30000""}",14432.535,147743
nsys,rodinia,nn,"{""block"":""128"",""size"":""40000""}",14584.635000000002,174925
nsys,rodinia,nn,"{""block"":""128"",""size"":""60000""}",15482.024999999998,212211
nsys,rodinia,nn,"{""block"":""128"",""size"":""80000""}",15987.464999999998,304969
nsys,rodinia,nn,"{""block"":""256"",""size"":""10000""}",13721.76,67011
nsys,rodinia,nn,"{""block"":""256"",""size"":""120000""}",15930.135,402244
nsys,rodinia,nn,"{""block"":""256"",""size"":""15000""}",13721.76,91335
nsys,rodinia,nn,"{""block"":""256"",""size"":""160000""}",16884.855,479634
nsys,rodinia,nn,"{""block"":""256"",""size"":""20000""}",13758.615,105289
nsys,rodinia,nn,"{""block"":""256"",""size"":""30000""}",14245.919999999998,136910
nsys,rodinia,nn,"{""block"":""256"",""size"":""40000""}",14415.570000000002,166549
nsys,rodinia,nn,"{""block"":""256"",""size"":""60000""}",14844.96,232855
nsys,rodinia,nn,"{""block"":""256"",""size"":""80000""}",14939.145000000002,309775
nsys,rodinia,nn,"{""block"":""64"",""size"":""10000""}",14209.065,51541
nsys,rodinia,nn,"{""block"":""64"",""size"":""120000""}",21360.105,451059
nsys,rodinia,nn,"{""block"":""64"",""size"":""15000""}",14789.384999999998,78287
nsys,rodinia,nn,"{""block"":""64"",""size"":""160000""}",24055.199999999997,609749
nsys,rodinia,nn,"{""block"":""64"",""size"":""20000""}",14863.68,103581
nsys,rodinia,nn,"{""block"":""64"",""size"":""30000""}",15368.535,145067
nsys,rodinia,nn,"{""block"":""64"",""size"":""40000""}",15911.415000000003,175176
nsys,rodinia,nn,"{""block"":""64"",""size"":""60000""}",17224.155000000002,245776
nsys,rodinia,nn,"{""block"":""64"",""size"":""80000""}",18495.945,332995
nsys,rodinia,pathfinder,"{""block"":""128"",""size"":""12""}",40998.555,70837
nsys,rodinia,pathfinder,"{""block"":""128"",""size"":""16""}",53578.395,94423
nsys,rodinia,pathfinder,"{""block"":""128"",""size"":""20""}",67002.39,118009
nsys,rodinia,pathfinder,"{""block"":""128"",""size"":""24""}",79691.04000000001,142089
nsys,rodinia,pathfinder,"{""block"":""128"",""size"":""28""}",92671.02,165675
nsys,rodinia,pathfinder,"{""block"":""128"",""size"":""32""}",103785.435,214171
nsys,rodinia,pathfinder,"{""block"":""128"",""size"":""36""}",116080.965,238491
nsys,rodinia,pathfinder,"{""block"":""128"",""size"":""40""}",127200.645,265777
nsys,rodinia,pathfinder,"{""block"":""128"",""size"":""44""}",140401.755,293393
nsys,rodinia,pathfinder,"{""block"":""64"",""size"":""12""}",41502.24,60217
nsys,rodinia,pathfinder,"{""block"":""64"",""size"":""16""}",53632.799999999996,80223
nsys,rodinia,pathfinder,"{""block"":""64"",""size"":""20""}",66891.825,100229
nsys,rodinia,pathfinder,"{""block"":""64"",""size"":""24""}",79643.655,120729
nsys,rodinia,pathfinder,"{""block"":""64"",""size"":""28""}",92837.745,140735
nsys,rodinia,pathfinder,"{""block"":""64"",""size"":""32""}",104175.045,177529
nsys,rodinia,pathfinder,"{""block"":""64"",""size"":""36""}",116307.36000000002,198621
nsys,rodinia,pathfinder,"{""block"":""64"",""size"":""40""}",127255.05,221479
nsys,rodinia,pathfinder,"{""block"":""64"",""size"":""44""}",140347.35,244267
